HS 2007 Product Code,HS 2007 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
330124,Essential oils of peppermint (Mentha piperita),2429,Manufacture of other chemical products n.e.c.
330125,Essential oils of mints other than peppermint,2429,Manufacture of other chemical products n.e.c.
330129,Essential oils other than those of citrus fruit (excl. of 3301.24 & 3301.25),2429,Manufacture of other chemical products n.e.c.
330130,Resinoids,2429,Manufacture of other chemical products n.e.c.
330190,"Essential oils (terpeneless/not), including concretes & absolutes(excl. of 3301.12-3301.29);extracted oleoresins; concentrates of essential oils in fats, in fixed oils, in waxes/the like, obtained by enfleurage/maceration; terpenic by-products of the det",2429,Manufacture of other chemical products n.e.c.
330210,"Mixtures of odoriferous substance & mixtures (incl. alcoholic solutions) with a basis of one/more of these substance, of a kind used in the food/drink industries",2429,Manufacture of other chemical products n.e.c.
330290,"Mixtures of odoriferous substance & mixtures, incl. alcoholic solutions, with a basis of one/more of these substance, of a kind used as raw materials in industry other than food/drink industries",2429,Manufacture of other chemical products n.e.c.
330300,Perfumes & toilet waters,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330410,Lip make-up preparations,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330420,Eye make-up preparations,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330430,Manicure/pedicure preparations,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330491,"Powders, whether/not compressed, for beauty/make-up/care of the skin (excl. meds.; excl. of 3304.10-3304.30)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330499,"Beauty/make-up preparations & preparations for the care of the skin (excl. meds.; excl. of 3304.10-3304.91), incl. sunscreen/sun tan preparations",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330510,Shampoos,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330520,Preparations for permanent waving/straightening the hair,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330530,Hair lacquers,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330590,Preparations for use on the hair (excl. of 3305.10-3305.30),2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330610,"Dentifrices, in individual retail packages",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330620,"Yarn used to clean between the teeth (dental floss), in individual retail packages",2430,Manufacture of man-made fibres
330690,"Preparations for oral/dental hygiene, incl. denture fixative pastes & powders, in individual retail packages (excl. of 3306.10 & 3306.20)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330710,Pre-shave/shaving/after-shave preparations,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330720,Personal deodorants & antiperspirants,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330730,Perfumed bath salts & other bath preparations,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330741,Agarbatti & other odoriferous preparations which operate by burning,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330749,Preparations for perfuming/deodorizing rooms other than agarbatti & other odoriferous preparations which operate by burning,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
330790,"Depilatories & other perfumery, cosmetic/toilet preparations, n.e.s.",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340111,"Soap & organic surface-active products & preparations, in the form of bars, cakes, moulded pieces/shapes, & paper, wadding, felt & nonwovens, impregnated, coated/covered with soap/detergent, for toilet use(incl. medicated products)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340119,"Soap & organic surface-active products & preparations, in the form of bars, cakes, moulded pieces/shapes, & paper, wadding, felt & nonwovens, impregnated, coated/covered with soap/detergent(excl. of 3401.11)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340120,Soap in other forms (excl. of 3401.11 & 3401.19),2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340130,"Organic surface-active products & preparations for washing the skin, in the form of liquid/cream & put up for RS, whether/not containing soap",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340211,"Anionic surface-active agents, whether/not PURS",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340212,"Cationic surface-active agents, whether/not PURS",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340213,"Non-ionic surface-active agents, whether/not PURS",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340219,"Organic surface-active agents, whether/not PURS (excl. of 3402.11-3402.13)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340220,"Surface-active preparations, washing preparations (incl. auxiliary washing preparations) & cleaning preparations, whether/not containing soap (excl. of 34.01/3402.11-3402.9), put up for RS",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340290,"Organic surface-active agents, surface-active preparations, washing preparations & cleaning preparations, n.e.s. in Ch.34",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340311,"Lubricating preparations containing petroleum oils/oils obt. from bituminous mins., for the treatment of textile materials/leather/furskins/other materials",2429,Manufacture of other chemical products n.e.c.
340319,"Lubricating preparations containing petroleum oils/oils obt. from bituminous mins., other than for treatment of textile materials/leather/furskins/other materials",2429,Manufacture of other chemical products n.e.c.
340391,"Lubricating preparations (excl. those containing petroleum oils/oils obt. from bituminous mins.), for the treatment of textile materials/leather/furskins/other mats",2429,Manufacture of other chemical products n.e.c.
340399,"Lubricating preparations (excl. those containing petroleum oils/oils obt. from bituminous mins.), other than for the treatment of textile materials/leather/furskins/other mats",2429,Manufacture of other chemical products n.e.c.
340420,"Artificial waxes & prepared waxes, of poly(oxyethylene) (polyethylene glycol)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340490,Artificial waxes & prepared waxes (excl. of  3404.20),2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340510,"Polishes, creams & similar preparations for footwear/leather",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340520,"Polishes, creams & similar preparations for the maintenance of wooden furniture/floors/other woodwork",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340530,Polishes & similar preparations for coachwork (excl. metal polishes),2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340540,Scouring pastes & powders & other scouring preparations,2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340590,"Polishes & creams, scouring pastes & powders & similar preparations (excl. waxes of 34.04; excl. of 3405.10-3405.40)",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
340600,"Candles, tapers&the like",3699,Other manufacturing n.e.c.
340700,"Modelling pastes, including those put up for children's amusement; preparations known as dental wax/as dental impression compounds, put up in sets, in packings for retail sale/in plates, horseshoe shapes, sticks/similar forms; other preparations",2429,Manufacture of other chemical products n.e.c.
350110,Casein,1520,Manufacture of dairy products
350190,Caseinates & other casein derivatives; casein glues,2429,Manufacture of other chemical products n.e.c.
350211,Dried egg albumin,1549,Manufacture of other food products n.e.c.
350219,Egg albumin (excl. dried),1549,Manufacture of other food products n.e.c.
350220,"Milk albumin, incl. concentrates of 2/more whey proteins",2429,Manufacture of other chemical products n.e.c.
350290,"Albumins (including concentrates of two/more whey proteins, containing by weight more than 80 % whey proteins, calculated on the dry matter), albuminates&other albumin derivatives (excl. of 3502.11 - 3502.20)",2429,Manufacture of other chemical products n.e.c.
350300,"Gelatin, incl. gelatin in rectangular (incl. square) sheets, whether/not surface-worked /coloured & gelatin derivatives; isinglass; other glues of animal origin (excl. casein glues of 35.01)",2429,Manufacture of other chemical products n.e.c.
350400,"Peptones&their derivatives; other protein substances&their derivatives, n.e.s/incld.; hide powder, whether/not chromed.",2429,Manufacture of other chemical products n.e.c.
350510,Dextrins & other modified starches,1532,Manufacture of starches and starch products
350520,Glues based on starches/dextrins/other modified starches,2429,Manufacture of other chemical products n.e.c.
350610,"Products suit. for use as glues/adhesives, put up for RS as glues/adhesives, not > a net weight of 1kg",2429,Manufacture of other chemical products n.e.c.
350691,Adhesives based on polymers of 39.01-39.13/based on rubber,2429,Manufacture of other chemical products n.e.c.
350699,"Prepared glues & other prepared adhesives, n.e.s. in 35.06",2429,Manufacture of other chemical products n.e.c.
350710,Rennet & concentrates thereof,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
350790,"Prepared enzymes, n.e.s., other than rennet & concentrates thereof",2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
360100,Propellent powders,2429,Manufacture of other chemical products n.e.c.
