Entity,Code,Year,Continent,Date,Total confirmed deaths due to COVID-19 per million people,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Belarus,BLR,,,2020-08-25,69,0.529
Belarus,BLR,,,2020-08-26,69.529,0.529
Belarus,BLR,,,2020-08-27,70.058,0.529
Belarus,BLR,,,2020-08-28,70.587,0.529
Belarus,BLR,,,2020-08-29,71.01,0.51386
Belarus,BLR,,,2020-08-30,71.54,0.51386
Belarus,BLR,,,2020-08-31,72.069,0.529
Belarus,BLR,,,2020-09-01,72.598,0.51386
Belarus,BLR,,,2020-09-02,73.127,0.51386
Belarus,BLR,,,2020-09-03,73.656,0.51386
Belarus,BLR,,,2020-09-04,74.185,0.51386
Belarus,BLR,,,2020-09-05,74.609,0.51386
Belarus,BLR,,,2020-09-06,75.244,0.529
Belarus,BLR,,,2020-09-07,75.773,0.529
Belarus,BLR,,,2020-09-08,76.302,0.529
Belarus,BLR,,,2020-09-09,76.831,0.529
Belarus,BLR,,,2020-09-10,77.466,0.54414
Belarus,BLR,,,2020-09-11,78.101,0.55929
Belarus,BLR,,,2020-09-12,78.736,0.58957
Belarus,BLR,,,2020-09-13,79.371,0.58957
Belarus,BLR,,,2020-09-14,80.006,0.60471
Belarus,BLR,,,2020-09-15,80.535,0.60471
Belarus,BLR,,,2020-09-16,81.17,0.61986
Belarus,BLR,,,2020-09-17,81.593,0.58957
Belarus,BLR,,,2020-09-18,81.805,0.52914
Belarus,BLR,,,2020-09-19,82.122,0.48371
Belarus,BLR,,,2020-09-20,82.546,0.45343
Belarus,BLR,,,2020-09-21,83.075,0.43829
Belarus,BLR,,,2020-09-22,83.71,0.45343
Belarus,BLR,,,2020-09-23,84.239,0.43829
Belarus,BLR,,,2020-09-24,84.874,0.46857
Belarus,BLR,,,2020-09-25,85.403,0.51386
Belarus,BLR,,,2020-09-26,86.038,0.55929
Belarus,BLR,,,2020-09-27,86.567,0.57443
Belarus,BLR,,,2020-09-28,86.99,0.55929
Belarus,BLR,,,2020-09-29,87.625,0.55929
Belarus,BLR,,,2020-09-30,88.154,0.55929
Belarus,BLR,,,2020-10-01,88.789,0.55929
Belarus,BLR,,,2020-10-02,89.319,0.55929
Belarus,BLR,,,2020-10-03,90.059,0.57443
Belarus,BLR,,,2020-10-04,90.059,0.49886
Belarus,BLR,,,2020-10-05,91.223,0.60471
Belarus,BLR,,,2020-10-06,91.858,0.60471
Belarus,BLR,,,2020-10-07,92.493,0.61986
Belarus,BLR,,,2020-10-08,93.128,0.61986
Belarus,BLR,,,2020-10-09,93.658,0.61986
Belarus,BLR,,,2020-10-10,93.658,0.514
Belarus,BLR,,,2020-10-11,94.822,0.68029
Belarus,BLR,,,2020-10-12,95.351,0.58957
Belarus,BLR,,,2020-10-13,95.88,0.57443
Belarus,BLR,,,2020-10-14,96.409,0.55929
Belarus,BLR,,,2020-10-15,96.938,0.54414
Belarus,BLR,,,2020-10-16,97.467,0.54414
Belarus,BLR,,,2020-10-17,97.891,0.60457
Belarus,BLR,,,2020-10-18,98.314,0.49871
Belarus,BLR,,,2020-10-19,98.737,0.48357
Belarus,BLR,,,2020-10-20,99.161,0.46843
Belarus,BLR,,,2020-10-21,99.584,0.45329
Belarus,BLR,,,2020-10-22,100.007,0.43814
Belarus,BLR,,,2020-10-23,100.007,0.36257
Belarus,BLR,,,2020-10-24,100.854,0.42314
Belarus,BLR,,,2020-10-25,101.277,0.42314
Belarus,BLR,,,2020-10-26,101.7,0.42314
Belarus,BLR,,,2020-10-27,102.124,0.42314
Belarus,BLR,,,2020-10-28,102.547,0.42314
Belarus,BLR,,,2020-10-29,102.97,0.42314
Belarus,BLR,,,2020-10-30,103.394,0.48357
Belarus,BLR,,,2020-10-31,103.711,0.40786
Belarus,BLR,,,2020-11-01,104.24,0.423
Belarus,BLR,,,2020-11-02,104.664,0.423
Belarus,BLR,,,2020-11-03,104.981,0.40786
Belarus,BLR,,,2020-11-04,105.299,0.39271
Belarus,BLR,,,2020-11-05,105.616,0.37757
Belarus,BLR,,,2020-11-06,105.934,0.36243
Belarus,BLR,,,2020-11-07,106.251,0.36243
Belarus,BLR,,,2020-11-08,106.569,0.33214
Belarus,BLR,,,2020-11-09,106.992,0.33214
Belarus,BLR,,,2020-11-10,107.521,0.36243
Belarus,BLR,,,2020-11-11,108.156,0.40786
Belarus,BLR,,,2020-11-12,108.685,0.43814
Belarus,BLR,,,2020-11-13,109.32,0.48357
Belarus,BLR,,,2020-11-14,109.955,0.529
Belarus,BLR,,,2020-11-15,110.696,0.58957
Belarus,BLR,,,2020-11-16,111.437,0.635
Belarus,BLR,,,2020-11-17,112.177,0.66529
Belarus,BLR,,,2020-11-18,112.918,0.68043
Belarus,BLR,,,2020-11-19,113.659,0.71071
Belarus,BLR,,,2020-11-20,114.4,0.72586
Belarus,BLR,,,2020-11-21,115.246,0.75614
Belarus,BLR,,,2020-11-22,115.987,0.75614
Belarus,BLR,,,2020-11-23,116.834,0.77129
Belarus,BLR,,,2020-11-24,117.68,0.78643
Belarus,BLR,,,2020-11-25,118.421,0.78643
Belarus,BLR,,,2020-11-26,119.374,0.81657
Belarus,BLR,,,2020-11-27,120.22,0.83171
Belarus,BLR,,,2020-11-28,120.961,0.81657
Belarus,BLR,,,2020-11-29,121.808,0.83171
Belarus,BLR,,,2020-11-30,122.548,0.81657
Belarus,BLR,,,2020-12-01,123.395,0.81657
Belarus,BLR,,,2020-12-02,124.242,0.83171
Belarus,BLR,,,2020-12-03,124.983,0.80157
Belarus,BLR,,,2020-12-04,125.935,0.81657
Belarus,BLR,,,2020-12-05,126.782,0.83171
Belarus,BLR,,,2020-12-06,127.734,0.84671
Belarus,BLR,,,2020-12-07,128.581,0.86186
Belarus,BLR,,,2020-12-08,129.321,0.84671
Belarus,BLR,,,2020-12-09,130.168,0.84671
Belarus,BLR,,,2020-12-10,131.015,0.86186
Belarus,BLR,,,2020-12-11,131.861,0.84686
Belarus,BLR,,,2020-12-12,132.708,0.84686
Belarus,BLR,,,2020-12-13,133.66,0.84686
Belarus,BLR,,,2020-12-14,134.719,0.877
Belarus,BLR,,,2020-12-15,135.671,0.90714
Belarus,BLR,,,2020-12-16,136.624,0.92214
Belarus,BLR,,,2020-12-17,137.47,0.92214
Belarus,BLR,,,2020-12-18,138.423,0.93714
Belarus,BLR,,,2020-12-19,139.269,0.93714
Belarus,BLR,,,2020-12-20,140.116,0.92214
Belarus,BLR,,,2020-12-21,141.068,0.907
Belarus,BLR,,,2020-12-22,141.915,0.892
Belarus,BLR,,,2020-12-23,142.762,0.877
Belarus,BLR,,,2020-12-24,143.714,0.892
Belarus,BLR,,,2020-12-25,144.666,0.892
Belarus,BLR,,,2020-12-26,145.619,0.907
Belarus,BLR,,,2020-12-27,146.571,0.922
Belarus,BLR,,,2020-12-28,147.524,0.922
Belarus,BLR,,,2020-12-29,148.582,0.95214
Belarus,BLR,,,2020-12-30,149.64,0.98229
Belarus,BLR,,,2020-12-31,150.699,0.99743
Belarus,BLR,,,2021-01-01,151.651,0.99743
Belarus,BLR,,,2021-01-02,152.604,0.99743
Belarus,BLR,,,2021-01-03,153.556,0.99743
Belarus,BLR,,,2021-01-04,154.614,1.01257
Belarus,BLR,,,2021-01-05,155.673,1.01257
Belarus,BLR,,,2021-01-06,156.625,0.99743
Belarus,BLR,,,2021-01-07,157.577,0.98229
Belarus,BLR,,,2021-01-08,158.53,0.98229
Belarus,BLR,,,2021-01-09,159.482,0.98229
Belarus,BLR,,,2021-01-10,160.541,0.99743
Belarus,BLR,,,2021-01-11,161.493,0.98229
Belarus,BLR,,,2021-01-12,162.446,0.96714
Belarus,BLR,,,2021-01-13,163.398,0.96714
Belarus,BLR,,,2021-01-14,164.456,0.98229
Belarus,BLR,,,2021-01-15,165.515,0.99743
Belarus,BLR,,,2021-01-16,166.467,0.99743
Belarus,BLR,,,2021-01-17,167.419,0.98229
Belarus,BLR,,,2021-01-18,168.372,0.98229
Belarus,BLR,,,2021-01-19,169.43,0.99743
Belgium,BEL,2015,Europe,,,
Belgium,BEL,,,2020-03-11,0.259,
Belgium,BEL,,,2020-03-12,0.259,
Belgium,BEL,,,2020-03-13,0.259,0.08633
Belgium,BEL,,,2020-03-14,0.345,0.08625
Belgium,BEL,,,2020-03-15,0.345,0.069
Belgium,BEL,,,2020-03-16,0.431,0.07183
Belgium,BEL,,,2020-03-17,0.863,0.12314
Belgium,BEL,,,2020-03-18,1.208,0.13543
Belgium,BEL,,,2020-03-19,1.812,0.22171
Belgium,BEL,,,2020-03-20,3.193,0.419
Belgium,BEL,,,2020-03-21,5.781,0.77657
Belgium,BEL,,,2020-03-22,6.471,0.87514
Belgium,BEL,,,2020-03-23,7.593,1.02314
Belgium,BEL,,,2020-03-24,10.527,1.38071
Belgium,BEL,,,2020-03-25,15.359,2.02171
Belgium,BEL,,,2020-03-26,18.983,2.45314
Belgium,BEL,,,2020-03-27,24.936,3.10643
Belgium,BEL,,,2020-03-28,30.458,3.52543
Belgium,BEL,,,2020-03-29,37.188,4.38829
Belgium,BEL,,,2020-03-30,44.264,5.23871
Belgium,BEL,,,2020-03-31,60.83,7.18629
Belgium,BEL,,,2020-04-01,71.443,8.01214
Belgium,BEL,,,2020-04-02,87.233,9.75014
Belgium,BEL,,,2020-04-03,98.623,10.52671
Belgium,BEL,,,2020-04-04,110.703,11.46357
Belgium,BEL,,,2020-04-05,124.853,12.52371
Belgium,BEL,,,2020-04-06,140.816,13.79343
Belgium,BEL,,,2020-04-07,175.588,16.39429
Belgium,BEL,,,2020-04-08,193.276,17.405
Belgium,BEL,,,2020-04-09,217.695,18.63757
Belgium,BEL,,,2020-04-10,260.492,23.12429
Belgium,BEL,,,2020-04-11,288.707,25.42929
Belgium,BEL,,,2020-04-12,310.623,26.53857
Belgium,BEL,,,2020-04-13,336.767,27.993
Belgium,BEL,,,2020-04-14,358.683,26.15629
Belgium,BEL,,,2020-04-15,383.102,27.11771
Belgium,BEL,,,2020-04-16,419.082,28.76943
Belgium,BEL,,,2020-04-17,445.485,26.42743
Belgium,BEL,,,2020-04-18,470.507,25.97129
Belgium,BEL,,,2020-04-19,490.353,25.67543
Belgium,BEL,,,2020-04-20,502.864,23.72786
Belgium,BEL,,,2020-04-21,517.532,22.69243
Belgium,BEL,,,2020-04-22,540.311,22.45829
Belgium,BEL,,,2020-04-23,559.984,20.12871
Belgium,BEL,,,2020-04-24,576.292,18.68657
Belgium,BEL,,,2020-04-25,596.827,18.04571
Belgium,BEL,,,2020-04-26,612.1,17.39243
Belgium,BEL,,,2020-04-27,621.85,16.998
Belgium,BEL,,,2020-04-28,632.549,16.431
Belgium,BEL,,,2020-04-29,647.217,15.27229
Belgium,BEL,,,2020-04-30,655.242,13.60814
Belgium,BEL,,,2020-05-01,664.647,12.622
Belgium,BEL,,,2020-05-02,669.996,10.45257
Belgium,BEL,,,2020-05-03,676.813,9.24457
Belgium,BEL,,,2020-05-04,683.715,8.83786
Belgium,BEL,,,2020-05-05,691.654,8.44343
Belgium,BEL,,,2020-05-06,719.523,10.32943
Belgium,BEL,,,2020-05-07,726.081,10.12
Belgium,BEL,,,2020-05-08,735.227,10.083
Belgium,BEL,,,2020-05-09,740.404,10.05829
Belgium,BEL,,,2020-05-10,746.875,10.009
Belgium,BEL,,,2020-05-11,751.276,9.65143
Belgium,BEL,,,2020-05-12,755.935,9.183
Belgium,BEL,,,2020-05-13,763.011,6.21229
Belgium,BEL,,,2020-05-14,768.188,6.015
Belgium,BEL,,,2020-05-15,773.02,5.39871
Belgium,BEL,,,2020-05-16,776.989,5.22614
Belgium,BEL,,,2020-05-17,781.044,4.881
Belgium,BEL,,,2020-05-18,783.46,4.59757
Belgium,BEL,,,2020-05-19,785.876,4.27714
Belgium,BEL,,,2020-05-20,789.5,3.78414
Belgium,BEL,,,2020-05-21,792.606,3.48829
Belgium,BEL,,,2020-05-22,794.849,3.11843
Belgium,BEL,,,2020-05-23,797.007,2.85957
Belgium,BEL,,,2020-05-24,800.717,2.81029
Belgium,BEL,,,2020-05-25,803.478,2.85957
Belgium,BEL,,,2020-05-26,805.376,2.78557
Belgium,BEL,,,2020-05-27,807.965,2.63771
Belgium,BEL,,,2020-05-28,810.035,2.48986
Belgium,BEL,,,2020-05-29,813.659,2.68714
Belgium,BEL,,,2020-05-30,815.644,2.66257
Belgium,BEL,,,2020-05-31,816.852,2.30514
Belgium,BEL,,,2020-06-01,818.491,2.14486
Belgium,BEL,,,2020-06-02,820.131,2.10786
Belgium,BEL,,,2020-06-03,821.598,1.94757
Belgium,BEL,,,2020-06-04,823.841,1.97214
Belgium,BEL,,,2020-06-05,825.394,1.67629
Belgium,BEL,,,2020-06-06,826.602,1.56529
Belgium,BEL,,,2020-06-07,827.896,1.57757
Belgium,BEL,,,2020-06-08,828.845,1.479
Belgium,BEL,,,2020-06-09,829.967,1.40514
Belgium,BEL,,,2020-06-10,830.83,1.31886
Belgium,BEL,,,2020-06-11,831.434,1.08471
Belgium,BEL,,,2020-06-12,832.297,0.98614
Belgium,BEL,,,2020-06-13,832.642,0.86286
Belgium,BEL,,,2020-06-14,833.073,0.73957
Belgium,BEL,,,2020-06-15,833.591,0.678
Belgium,BEL,,,2020-06-16,833.764,0.54243
Belgium,BEL,,,2020-06-17,834.799,0.567
Belgium,BEL,,,2020-06-18,835.489,0.57929
Belgium,BEL,,,2020-06-19,836.525,0.60386
Belgium,BEL,,,2020-06-20,836.611,0.56686
Belgium,BEL,,,2020-06-21,836.611,0.50529
Belgium,BEL,,,2020-06-22,836.611,0.43129
Belgium,BEL,,,2020-06-23,838.078,0.61614
Belgium,BEL,,,2020-06-24,838.854,0.57929
Belgium,BEL,,,2020-06-25,839.2,0.53
Belgium,BEL,,,2020-06-26,839.631,0.44371
Belgium,BEL,,,2020-06-27,839.717,0.44371
Belgium,BEL,,,2020-06-28,839.717,0.44371
Belgium,BEL,,,2020-06-29,839.717,0.44371
Belgium,BEL,,,2020-06-30,841.011,0.419
Belgium,BEL,,,2020-07-01,841.615,0.39429
Belgium,BEL,,,2020-07-02,842.219,0.43129
Belgium,BEL,,,2020-07-03,842.565,0.419
Belgium,BEL,,,2020-07-04,843.082,0.48071
Belgium,BEL,,,2020-07-05,843.082,0.48071
Belgium,BEL,,,2020-07-06,843.341,0.51771
Belgium,BEL,,,2020-07-07,843.341,0.33286
Belgium,BEL,,,2020-07-08,843.514,0.27129
Belgium,BEL,,,2020-07-09,843.686,0.20971
Belgium,BEL,,,2020-07-10,843.945,0.19743
Belgium,BEL,,,2020-07-11,844.031,0.13571
Belgium,BEL,,,2020-07-12,844.031,0.13571
Belgium,BEL,,,2020-07-13,844.031,0.09871
Belgium,BEL,,,2020-07-14,844.463,0.16029
Belgium,BEL,,,2020-07-15,844.549,0.14786
Belgium,BEL,,,2020-07-16,845.153,0.20943
Belgium,BEL,,,2020-07-17,845.585,0.234
Belgium,BEL,,,2020-07-18,845.585,0.22171
Belgium,BEL,,,2020-07-19,845.585,0.22171
Belgium,BEL,,,2020-07-20,846.016,0.28329
Belgium,BEL,,,2020-07-21,846.016,0.22171
Belgium,BEL,,,2020-07-22,846.275,0.24643
Belgium,BEL,,,2020-07-23,846.62,0.20943
Belgium,BEL,,,2020-07-24,847.051,0.20943
Belgium,BEL,,,2020-07-25,847.396,0.25871
Belgium,BEL,,,2020-07-26,847.396,0.25871
Belgium,BEL,,,2020-07-27,847.483,0.20943
Belgium,BEL,,,2020-07-28,848.432,0.345
Belgium,BEL,,,2020-07-29,848.691,0.345
Belgium,BEL,,,2020-07-30,849.036,0.345
Belgium,BEL,,,2020-07-31,849.122,0.29571
Belgium,BEL,,,2020-08-01,849.467,0.29571
Belgium,BEL,,,2020-08-02,849.467,0.29571
Belgium,BEL,,,2020-08-03,849.899,0.345
Belgium,BEL,,,2020-08-04,850.071,0.23414
Belgium,BEL,,,2020-08-05,850.675,0.28343
Belgium,BEL,,,2020-08-06,850.848,0.25886
Belgium,BEL,,,2020-08-07,851.279,0.30814
Belgium,BEL,,,2020-08-08,851.624,0.30814
Belgium,BEL,,,2020-08-09,851.797,0.33286
Belgium,BEL,,,2020-08-10,852.401,0.35757
Belgium,BEL,,,2020-08-11,852.919,0.40686
Belgium,BEL,,,2020-08-12,854.213,0.50543
Belgium,BEL,,,2020-08-13,855.593,0.678
Belgium,BEL,,,2020-08-14,856.284,0.715
Belgium,BEL,,,2020-08-15,857.233,0.80129
Belgium,BEL,,,2020-08-16,857.578,0.82586
Belgium,BEL,,,2020-08-17,858.009,0.80114
Belgium,BEL,,,2020-08-18,859.304,0.912
Belgium,BEL,,,2020-08-19,860.167,0.85043
Belgium,BEL,,,2020-08-20,860.771,0.73943
Belgium,BEL,,,2020-08-21,861.547,0.75186
Belgium,BEL,,,2020-08-22,861.806,0.65329
Belgium,BEL,,,2020-08-23,862.151,0.65329
Belgium,BEL,,,2020-08-24,862.496,0.641
Belgium,BEL,,,2020-08-25,862.496,0.45614
Belgium,BEL,,,2020-08-26,852.401,-1.10929
Belgium,BEL,,,2020-08-27,852.832,-1.134
Belgium,BEL,,,2020-08-28,853.005,-1.22029
Belgium,BEL,,,2020-08-29,853.436,-1.19571
Belgium,BEL,,,2020-08-30,853.695,-1.208
Belgium,BEL,,,2020-08-31,853.782,-1.245
Belgium,BEL,,,2020-09-01,853.954,-1.22029
Belgium,BEL,,,2020-09-02,854.04,0.23414
Belgium,BEL,,,2020-09-03,854.127,0.18486
Belgium,BEL,,,2020-09-04,854.299,0.18486
Belgium,BEL,,,2020-09-05,854.731,0.18486
Belgium,BEL,,,2020-09-06,854.817,0.16014
Belgium,BEL,,,2020-09-07,854.99,0.17257
Belgium,BEL,,,2020-09-08,855.248,0.18486
Belgium,BEL,,,2020-09-09,855.68,0.23414
Belgium,BEL,,,2020-09-10,855.68,0.22186
Belgium,BEL,,,2020-09-11,855.852,0.22186
Belgium,BEL,,,2020-09-12,856.197,0.20957
Belgium,BEL,,,2020-09-13,856.37,0.222
Belgium,BEL,,,2020-09-14,856.543,0.222
Belgium,BEL,,,2020-09-15,856.801,0.222
Belgium,BEL,,,2020-09-16,857.233,0.222
Belgium,BEL,,,2020-09-17,857.319,0.23429
Belgium,BEL,,,2020-09-18,857.405,0.22186
Belgium,BEL,,,2020-09-19,858.009,0.25886
Belgium,BEL,,,2020-09-20,858.355,0.28343
Belgium,BEL,,,2020-09-21,858.527,0.28343
Belgium,BEL,,,2020-09-22,858.959,0.308
Belgium,BEL,,,2020-09-23,859.304,0.29571
Belgium,BEL,,,2020-09-24,859.821,0.35743
Belgium,BEL,,,2020-09-25,860.167,0.39443
Belgium,BEL,,,2020-09-26,860.598,0.36971
Belgium,BEL,,,2020-09-27,861.116,0.39443
Belgium,BEL,,,2020-09-28,861.72,0.456
Belgium,BEL,,,2020-09-29,862.928,0.567
Belgium,BEL,,,2020-09-30,864.222,0.70257
Belgium,BEL,,,2020-10-01,864.826,0.71486
Belgium,BEL,,,2020-10-02,866.034,0.83814
Belgium,BEL,,,2020-10-03,866.638,0.86286
Belgium,BEL,,,2020-10-04,868.364,1.03543
Belgium,BEL,,,2020-10-05,869.572,1.12171
Belgium,BEL,,,2020-10-06,870.779,1.12171
Belgium,BEL,,,2020-10-07,872.16,1.13414
Belgium,BEL,,,2020-10-08,873.713,1.26971
Belgium,BEL,,,2020-10-09,875.87,1.40529
Belgium,BEL,,,2020-10-10,877.941,1.61486
Belgium,BEL,,,2020-10-11,879.322,1.56557
Belgium,BEL,,,2020-10-12,881.047,1.63957
Belgium,BEL,,,2020-10-13,883.895,1.87371
Belgium,BEL,,,2020-10-14,886.828,2.09557
Belgium,BEL,,,2020-10-15,891.056,2.47771
Belgium,BEL,,,2020-10-16,893.817,2.564
Belgium,BEL,,,2020-10-17,896.665,2.67486
Belgium,BEL,,,2020-10-18,898.477,2.73643
Belgium,BEL,,,2020-10-19,901.065,2.85971
Belgium,BEL,,,2020-10-20,905.034,3.02
Belgium,BEL,,,2020-10-21,909.349,3.21714
Belgium,BEL,,,2020-10-22,913.576,3.21714
Belgium,BEL,,,2020-10-23,919.616,3.68557
Belgium,BEL,,,2020-10-24,926.433,4.25257
Belgium,BEL,,,2020-10-25,932.732,4.89357
Belgium,BEL,,,2020-10-26,940.411,5.62071
Belgium,BEL,,,2020-10-27,952.404,6.767
Belgium,BEL,,,2020-10-28,963.794,7.77786
Belgium,BEL,,,2020-10-29,975.701,8.87486
Belgium,BEL,,,2020-10-30,988.126,9.787
Belgium,BEL,,,2020-10-31,1003.053,10.94571
Belgium,BEL,,,2020-11-01,1012.717,11.42643
Belgium,BEL,,,2020-11-02,1023.157,11.82086
Belgium,BEL,,,2020-11-03,1046.281,13.411
Belgium,BEL,,,2020-11-04,1063.97,14.31071
Belgium,BEL,,,2020-11-05,1080.277,14.93943
Belgium,BEL,,,2020-11-06,1096.499,15.48171
Belgium,BEL,,,2020-11-07,1113.669,15.80229
Belgium,BEL,,,2020-11-08,1126.439,16.246
Belgium,BEL,,,2020-11-09,1140.331,16.73914
Belgium,BEL,,,2020-11-10,1170.099,17.68829
Belgium,BEL,,,2020-11-11,1187.097,17.58971
Belgium,BEL,,,2020-11-12,1198.573,16.89943
Belgium,BEL,,,2020-11-13,1217.124,17.23229
Belgium,BEL,,,2020-11-14,1234.122,17.20757
Belgium,BEL,,,2020-11-15,1244.304,16.83786
Belgium,BEL,,,2020-11-16,1261.129,17.25686
Belgium,BEL,,,2020-11-17,1280.37,15.753
Belgium,BEL,,,2020-11-18,1296.419,15.61743
Belgium,BEL,,,2020-11-19,1311.174,16.08586
Belgium,BEL,,,2020-11-20,1324.634,15.35857
Belgium,BEL,,,2020-11-21,1339.302,15.02571
Belgium,BEL,,,2020-11-22,1347.586,14.75443
Belgium,BEL,,,2020-11-23,1359.407,14.03957
Belgium,BEL,,,2020-11-24,1375.197,13.54657
Belgium,BEL,,,2020-11-25,1387.19,12.96714
Belgium,BEL,,,2020-11-26,1399.442,12.60957
Belgium,BEL,,,2020-11-27,1409.796,12.16586
Belgium,BEL,,,2020-11-28,1420.323,11.57429
Belgium,BEL,,,2020-11-29,1427.744,11.451
Belgium,BEL,,,2020-11-30,1436.199,10.97029
Belgium,BEL,,,2020-12-01,1448.366,10.45257
Belgium,BEL,,,2020-12-02,1459.151,10.28014
Belgium,BEL,,,2020-12-03,1469.678,10.03371
Belgium,BEL,,,2020-12-04,1479.083,9.89814
Belgium,BEL,,,2020-12-05,1488.746,9.77486
Belgium,BEL,,,2020-12-06,1494.441,9.52843
Belgium,BEL,,,2020-12-07,1500.136,9.134
Belgium,BEL,,,2020-12-08,1510.576,8.88743
Belgium,BEL,,,2020-12-09,1518.86,8.52986
Belgium,BEL,,,2020-12-10,1526.539,8.123
Belgium,BEL,,,2020-12-11,1526.539,6.77943
Belgium,BEL,,,2020-12-12,1535.167,6.63143
Belgium,BEL,,,2020-12-13,1548.887,7.77771
Belgium,BEL,,,2020-12-14,1557.774,8.23371
Belgium,BEL,,,2020-12-15,1568.473,8.27071
Belgium,BEL,,,2020-12-16,1577.101,8.32
Belgium,BEL,,,2020-12-17,1585.126,8.36929
Belgium,BEL,,,2020-12-18,1592.374,9.40471
Belgium,BEL,,,2020-12-19,1600.139,9.28157
Belgium,BEL,,,2020-12-20,1607.128,8.32014
Belgium,BEL,,,2020-12-21,1613.254,7.92571
Belgium,BEL,,,2020-12-22,1623.954,7.92571
Belgium,BEL,,,2020-12-23,1634.135,8.14771
Belgium,BEL,,,2020-12-24,1642.677,8.22171
Belgium,BEL,,,2020-12-25,1647.078,7.81486
Belgium,BEL,,,2020-12-26,1653.031,7.556
Belgium,BEL,,,2020-12-27,1656.655,7.07529
Belgium,BEL,,,2020-12-28,1659.589,6.61929
Belgium,BEL,,,2020-12-29,1670.547,6.65629
Belgium,BEL,,,2020-12-30,1677.45,6.18786
Belgium,BEL,,,2020-12-31,1684.957,6.04
Belgium,BEL,,,2021-01-01,1689.53,6.06471
Belgium,BEL,,,2021-01-02,1694.966,5.99071
Belgium,BEL,,,2021-01-03,1699.884,6.17557
Belgium,BEL,,,2021-01-04,1704.112,6.36043
Belgium,BEL,,,2021-01-05,1710.756,5.74414
Belgium,BEL,,,2021-01-06,1715.587,5.44829
Belgium,BEL,,,2021-01-07,1720.161,5.02914
Belgium,BEL,,,2021-01-08,1724.992,5.06614
Belgium,BEL,,,2021-01-09,1728.962,4.85657
Belgium,BEL,,,2021-01-10,1732.413,4.647
Belgium,BEL,,,2021-01-11,1736.209,4.58543
Belgium,BEL,,,2021-01-12,1742.422,4.52371
Belgium,BEL,,,2021-01-13,1747.254,4.52371
Belgium,BEL,,,2021-01-14,1751.05,4.41286
Belgium,BEL,,,2021-01-15,1756.055,4.43743
Belgium,BEL,,,2021-01-16,1759.851,4.41286
Belgium,BEL,,,2021-01-17,1763.216,4.40057
Belgium,BEL,,,2021-01-18,1766.409,4.31429
Belgium,BEL,,,2021-01-19,1773.484,4.43757
Belize,BLZ,2015,North America,,,
Belize,BLZ,,,2020-04-06,2.515,
Belize,BLZ,,,2020-04-07,2.515,
Belize,BLZ,,,2020-04-08,2.515,0.83833
Belize,BLZ,,,2020-04-09,2.515,0.62875
Belize,BLZ,,,2020-04-10,5.03,1.006
Belize,BLZ,,,2020-04-11,5.03,0.83833
Belize,BLZ,,,2020-04-12,5.03,0.71857
Belize,BLZ,,,2020-04-13,5.03,0.35929
Belize,BLZ,,,2020-04-14,5.03,0.35929
Belize,BLZ,,,2020-04-15,5.03,0.35929
Belize,BLZ,,,2020-04-16,5.03,0.35929
Belize,BLZ,,,2020-04-17,5.03,0
Belize,BLZ,,,2020-04-18,5.03,0
Belize,BLZ,,,2020-04-19,5.03,0
Belize,BLZ,,,2020-04-20,5.03,0
Belize,BLZ,,,2020-04-21,5.03,0
Belize,BLZ,,,2020-04-22,5.03,0
Belize,BLZ,,,2020-04-23,5.03,0
Belize,BLZ,,,2020-04-24,5.03,0
Belize,BLZ,,,2020-04-25,5.03,0
Belize,BLZ,,,2020-04-26,5.03,0
Belize,BLZ,,,2020-04-27,5.03,0
Belize,BLZ,,,2020-04-28,5.03,0
Belize,BLZ,,,2020-04-29,5.03,0
Belize,BLZ,,,2020-04-30,5.03,0
Belize,BLZ,,,2020-05-01,5.03,0
Belize,BLZ,,,2020-05-02,5.03,0
Belize,BLZ,,,2020-05-03,5.03,0
Belize,BLZ,,,2020-05-04,5.03,0
Belize,BLZ,,,2020-05-05,5.03,0
Belize,BLZ,,,2020-05-06,5.03,0
Belize,BLZ,,,2020-05-07,5.03,0
Belize,BLZ,,,2020-05-08,5.03,0
Belize,BLZ,,,2020-05-09,5.03,0
Belize,BLZ,,,2020-05-10,5.03,0
Belize,BLZ,,,2020-05-11,5.03,0
Belize,BLZ,,,2020-05-12,5.03,0
Belize,BLZ,,,2020-05-13,5.03,0
Belize,BLZ,,,2020-05-14,5.03,0
Belize,BLZ,,,2020-05-15,5.03,0
Belize,BLZ,,,2020-05-16,5.03,0
Belize,BLZ,,,2020-05-17,5.03,0
Belize,BLZ,,,2020-05-18,5.03,0
Belize,BLZ,,,2020-05-19,5.03,0
Belize,BLZ,,,2020-05-20,5.03,0
Belize,BLZ,,,2020-05-21,5.03,0
Belize,BLZ,,,2020-05-22,5.03,0
Belize,BLZ,,,2020-05-23,5.03,0
Belize,BLZ,,,2020-05-24,5.03,0
Belize,BLZ,,,2020-05-25,5.03,0
Belize,BLZ,,,2020-05-26,5.03,0
Belize,BLZ,,,2020-05-27,5.03,0
Belize,BLZ,,,2020-05-28,5.03,0
Belize,BLZ,,,2020-05-29,5.03,0
Belize,BLZ,,,2020-05-30,5.03,0
Belize,BLZ,,,2020-05-31,5.03,0
