Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
San Marino,SMR,"Mar 20, 2020",235.72367
San Marino,SMR,"Mar 21, 2020",461.62567
San Marino,SMR,"Mar 22, 2020",412.51667
San Marino,SMR,"Mar 23, 2020",245.54567
San Marino,SMR,"Mar 24, 2020",353.586
San Marino,SMR,"Mar 25, 2020",353.586
San Marino,SMR,"Mar 26, 2020",559.84433
San Marino,SMR,"Mar 27, 2020",304.47667
San Marino,SMR,"Mar 28, 2020",353.58567
San Marino,SMR,"Mar 29, 2020",157.149
San Marino,SMR,"Mar 30, 2020",108.03967
San Marino,SMR,"Mar 31, 2020",58.93067
San Marino,SMR,"Apr 1, 2020",58.93067
San Marino,SMR,"Apr 2, 2020",68.75267
San Marino,SMR,"Apr 3, 2020",157.149
San Marino,SMR,"Apr 4, 2020",206.25833
San Marino,SMR,"Apr 5, 2020",225.902
San Marino,SMR,"Apr 6, 2020",206.25833
San Marino,SMR,"Apr 7, 2020",255.36733
San Marino,SMR,"Apr 8, 2020",196.43633
San Marino,SMR,"Apr 9, 2020",412.51667
San Marino,SMR,"Apr 10, 2020",550.02233
San Marino,SMR,"Apr 11, 2020",638.41867
San Marino,SMR,"Apr 12, 2020",471.44767
San Marino,SMR,"Apr 13, 2020",225.902
San Marino,SMR,"Apr 14, 2020",117.862
San Marino,SMR,"Apr 15, 2020",157.14933
San Marino,SMR,"Apr 16, 2020",353.586
San Marino,SMR,"Apr 17, 2020",687.52833
San Marino,SMR,"Apr 18, 2020",618.77533
San Marino,SMR,"Apr 19, 2020",618.77533
San Marino,SMR,"Apr 20, 2020",343.764
San Marino,SMR,"Apr 21, 2020",265.18933
San Marino,SMR,"Apr 22, 2020",206.25833
San Marino,SMR,"Apr 23, 2020",265.18933
San Marino,SMR,"Apr 24, 2020",383.05133
San Marino,SMR,"Apr 25, 2020",363.40767
San Marino,SMR,"Apr 26, 2020",245.54567
San Marino,SMR,"Apr 27, 2020",363.40767
San Marino,SMR,"Apr 28, 2020",245.54567
San Marino,SMR,"Apr 29, 2020",392.873
San Marino,SMR,"Apr 30, 2020",245.54567
San Marino,SMR,"May 1, 2020",304.47667
San Marino,SMR,"May 2, 2020",265.18933
San Marino,SMR,"May 3, 2020",166.971
San Marino,SMR,"May 4, 2020",127.68367
San Marino,SMR,"May 5, 2020",19.64367
San Marino,SMR,"May 6, 2020",88.39633
San Marino,SMR,"May 7, 2020",255.36733
San Marino,SMR,"May 8, 2020",392.873
San Marino,SMR,"May 9, 2020",333.942
San Marino,SMR,"May 10, 2020",284.833
San Marino,SMR,"May 11, 2020",58.931
San Marino,SMR,"May 12, 2020",49.10933
San Marino,SMR,"May 13, 2020",9.822
San Marino,SMR,"May 14, 2020",147.32733
San Marino,SMR,"May 15, 2020",196.43633
San Marino,SMR,"May 16, 2020",137.50533
San Marino,SMR,"May 17, 2020",98.218
San Marino,SMR,"May 18, 2020",58.93067
San Marino,SMR,"May 19, 2020",19.64333
San Marino,SMR,"May 20, 2020",19.64333
San Marino,SMR,"May 21, 2020",19.64333
San Marino,SMR,"May 22, 2020",39.287
San Marino,SMR,"May 23, 2020",58.93067
San Marino,SMR,"May 24, 2020",88.39633
San Marino,SMR,"May 25, 2020",68.75267
San Marino,SMR,"May 26, 2020",49.109
San Marino,SMR,"May 27, 2020",9.82167
San Marino,SMR,"May 28, 2020",19.64333
San Marino,SMR,"May 29, 2020",39.287
San Marino,SMR,"May 30, 2020",49.10867
San Marino,SMR,"May 31, 2020",39.287
San Marino,SMR,"Jun 1, 2020",9.82167
San Marino,SMR,"Jun 2, 2020",157.14933
San Marino,SMR,"Jun 3, 2020",157.14933
San Marino,SMR,"Jun 4, 2020",157.14933
San Marino,SMR,"Jun 5, 2020",0
San Marino,SMR,"Jun 6, 2020",0
San Marino,SMR,"Jun 7, 2020",0
San Marino,SMR,"Jun 8, 2020",0
San Marino,SMR,"Jun 9, 2020",0
San Marino,SMR,"Jun 10, 2020",9.82167
San Marino,SMR,"Jun 11, 2020",39.287
San Marino,SMR,"Jun 12, 2020",39.287
San Marino,SMR,"Jun 13, 2020",58.93067
San Marino,SMR,"Jun 14, 2020",29.46533
San Marino,SMR,"Jun 15, 2020",29.46533
San Marino,SMR,"Jun 16, 2020",0
San Marino,SMR,"Jun 17, 2020",0
San Marino,SMR,"Jun 18, 2020",19.64367
San Marino,SMR,"Jun 19, 2020",19.64367
San Marino,SMR,"Jun 20, 2020",19.64367
San Marino,SMR,"Jun 21, 2020",0
San Marino,SMR,"Jun 22, 2020",0
San Marino,SMR,"Jun 23, 2020",19.64367
San Marino,SMR,"Jun 24, 2020",19.64367
San Marino,SMR,"Jun 25, 2020",19.64367
San Marino,SMR,"Jun 26, 2020",0
San Marino,SMR,"Jun 27, 2020",0
San Marino,SMR,"Jun 28, 2020",0
San Marino,SMR,"Jun 29, 2020",0
San Marino,SMR,"Jun 30, 2020",0
San Marino,SMR,"Jul 1, 2020",0
San Marino,SMR,"Jul 2, 2020",0
San Marino,SMR,"Jul 3, 2020",0
San Marino,SMR,"Jul 4, 2020",147.32733
Sao Tome and Principe,STP,"Apr 9, 2020",18.251
Sao Tome and Principe,STP,"Apr 10, 2020",9.1255
Sao Tome and Principe,STP,"Apr 11, 2020",6.08367
Sao Tome and Principe,STP,"Apr 12, 2020",0
Sao Tome and Principe,STP,"Apr 13, 2020",0
Sao Tome and Principe,STP,"Apr 14, 2020",0
Sao Tome and Principe,STP,"Apr 15, 2020",0
Sao Tome and Principe,STP,"Apr 16, 2020",0
Sao Tome and Principe,STP,"Apr 17, 2020",0
Sao Tome and Principe,STP,"Apr 18, 2020",0
Sao Tome and Principe,STP,"Apr 19, 2020",0
Sao Tome and Principe,STP,"Apr 20, 2020",0
Sao Tome and Principe,STP,"Apr 21, 2020",0
Sao Tome and Principe,STP,"Apr 22, 2020",0
Sao Tome and Principe,STP,"Apr 23, 2020",4.563
Sao Tome and Principe,STP,"Apr 24, 2020",6.084
Sao Tome and Principe,STP,"Apr 25, 2020",6.084
Sao Tome and Principe,STP,"Apr 26, 2020",1.521
Sao Tome and Principe,STP,"Apr 27, 2020",0
Sao Tome and Principe,STP,"Apr 28, 2020",0
Sao Tome and Principe,STP,"Apr 29, 2020",4.563
Sao Tome and Principe,STP,"Apr 30, 2020",9.126
Sao Tome and Principe,STP,"May 1, 2020",12.168
Sao Tome and Principe,STP,"May 2, 2020",10.647
Sao Tome and Principe,STP,"May 3, 2020",6.084
Sao Tome and Principe,STP,"May 4, 2020",3.042
Sao Tome and Principe,STP,"May 5, 2020",237.26833
Sao Tome and Principe,STP,"May 6, 2020",237.26833
Sao Tome and Principe,STP,"May 7, 2020",237.26833
Sao Tome and Principe,STP,"May 8, 2020",19.77233
Sao Tome and Principe,STP,"May 9, 2020",51.71233
Sao Tome and Principe,STP,"May 10, 2020",51.71233
Sao Tome and Principe,STP,"May 11, 2020",31.94
Sao Tome and Principe,STP,"May 12, 2020",6.08367
Sao Tome and Principe,STP,"May 13, 2020",18.25133
Sao Tome and Principe,STP,"May 14, 2020",41.06567
Sao Tome and Principe,STP,"May 15, 2020",34.982
Sao Tome and Principe,STP,"May 16, 2020",22.81433
Sao Tome and Principe,STP,"May 17, 2020",0
Sao Tome and Principe,STP,"May 18, 2020",0
Sao Tome and Principe,STP,"May 19, 2020",16.73033
Sao Tome and Principe,STP,"May 20, 2020",24.335
Sao Tome and Principe,STP,"May 21, 2020",24.335
Sao Tome and Principe,STP,"May 22, 2020",7.60467
Sao Tome and Principe,STP,"May 23, 2020",0
Sao Tome and Principe,STP,"May 24, 2020",60.838
Sao Tome and Principe,STP,"May 25, 2020",73.00567
Sao Tome and Principe,STP,"May 26, 2020",73.00567
Sao Tome and Principe,STP,"May 27, 2020",228.14267
Sao Tome and Principe,STP,"May 28, 2020",219.017
Sao Tome and Principe,STP,"May 29, 2020",241.83133
Sao Tome and Principe,STP,"May 30, 2020",33.461
Sao Tome and Principe,STP,"May 31, 2020",54.75433
Sao Tome and Principe,STP,"Jun 1, 2020",38.02367
Sao Tome and Principe,STP,"Jun 2, 2020",31.94
Sao Tome and Principe,STP,"Jun 3, 2020",7.60467
Sao Tome and Principe,STP,"Jun 4, 2020",1.521
Sao Tome and Principe,STP,"Jun 5, 2020",22.81433
Sao Tome and Principe,STP,"Jun 6, 2020",38.024
Sao Tome and Principe,STP,"Jun 7, 2020",44.10767
Sao Tome and Principe,STP,"Jun 8, 2020",22.81433
Sao Tome and Principe,STP,"Jun 9, 2020",7.60467
Sao Tome and Principe,STP,"Jun 10, 2020",1.521
Sao Tome and Principe,STP,"Jun 11, 2020",179.47233
Sao Tome and Principe,STP,"Jun 12, 2020",190.119
Sao Tome and Principe,STP,"Jun 13, 2020",206.84933
Sao Tome and Principe,STP,"Jun 14, 2020",41.06567
Sao Tome and Principe,STP,"Jun 15, 2020",33.461
Sao Tome and Principe,STP,"Jun 16, 2020",16.73067
Sao Tome and Principe,STP,"Jun 17, 2020",18.25167
Sao Tome and Principe,STP,"Jun 18, 2020",33.461
Sao Tome and Principe,STP,"Jun 19, 2020",41.06567
Sao Tome and Principe,STP,"Jun 20, 2020",33.46067
Sao Tome and Principe,STP,"Jun 21, 2020",22.814
Sao Tome and Principe,STP,"Jun 22, 2020",15.20933
Sao Tome and Principe,STP,"Jun 23, 2020",13.68833
Sao Tome and Principe,STP,"Jun 24, 2020",13.68833
Sao Tome and Principe,STP,"Jun 25, 2020",18.25133
Sao Tome and Principe,STP,"Jun 26, 2020",13.68867
Sao Tome and Principe,STP,"Jun 27, 2020",7.605
Sao Tome and Principe,STP,"Jun 28, 2020",4.563
Sao Tome and Principe,STP,"Jun 29, 2020",3.042
Sao Tome and Principe,STP,"Jun 30, 2020",1.521
Sao Tome and Principe,STP,"Jul 1, 2020",1.521
Sao Tome and Principe,STP,"Jul 2, 2020",3.042
Sao Tome and Principe,STP,"Jul 3, 2020",6.084
Sao Tome and Principe,STP,"Jul 4, 2020",7.605
Saudi Arabia,SAU,"Mar 3, 2020",0.029
Saudi Arabia,SAU,"Mar 4, 2020",0.029
Saudi Arabia,SAU,"Mar 5, 2020",0.029
Saudi Arabia,SAU,"Mar 6, 2020",0.115
Saudi Arabia,SAU,"Mar 7, 2020",0.115
Saudi Arabia,SAU,"Mar 8, 2020",0.086
Saudi Arabia,SAU,"Mar 9, 2020",0.086
Saudi Arabia,SAU,"Mar 10, 2020",0.09567
Saudi Arabia,SAU,"Mar 11, 2020",0.12467
Saudi Arabia,SAU,"Mar 12, 2020",0.32567
Saudi Arabia,SAU,"Mar 13, 2020",0.45
Saudi Arabia,SAU,"Mar 14, 2020",0.63167
Saudi Arabia,SAU,"Mar 15, 2020",0.39233
Saudi Arabia,SAU,"Mar 16, 2020",0.536
Saudi Arabia,SAU,"Mar 17, 2020",0.45
Saudi Arabia,SAU,"Mar 18, 2020",0.45
Saudi Arabia,SAU,"Mar 19, 2020",0.50767
Saudi Arabia,SAU,"Mar 20, 2020",1.00567
Saudi Arabia,SAU,"Mar 21, 2020",1.35033
Saudi Arabia,SAU,"Mar 22, 2020",2.116
Saudi Arabia,SAU,"Mar 23, 2020",2.61367
Saudi Arabia,SAU,"Mar 24, 2020",2.75733
Saudi Arabia,SAU,"Mar 25, 2020",3.59033
Saudi Arabia,SAU,"Mar 26, 2020",3.72433
Saudi Arabia,SAU,"Mar 27, 2020",4.30833
Saudi Arabia,SAU,"Mar 28, 2020",3.22667
Saudi Arabia,SAU,"Mar 29, 2020",2.90133
Saudi Arabia,SAU,"Mar 30, 2020",2.078
Saudi Arabia,SAU,"Mar 31, 2020",3.34167
Saudi Arabia,SAU,"Apr 1, 2020",3.447
Saudi Arabia,SAU,"Apr 2, 2020",4.70133
Saudi Arabia,SAU,"Apr 3, 2020",4.13633
Saudi Arabia,SAU,"Apr 4, 2020",3.083
Saudi Arabia,SAU,"Apr 5, 2020",4.39467
Saudi Arabia,SAU,"Apr 6, 2020",4.78733
Saudi Arabia,SAU,"Apr 7, 2020",6.10867
Saudi Arabia,SAU,"Apr 8, 2020",5.898
Saudi Arabia,SAU,"Apr 9, 2020",5.23733
Saudi Arabia,SAU,"Apr 10, 2020",7.315
Saudi Arabia,SAU,"Apr 11, 2020",8.196
Saudi Arabia,SAU,"Apr 12, 2020",10.542
Saudi Arabia,SAU,"Apr 13, 2020",11.25067
Saudi Arabia,SAU,"Apr 14, 2020",12.28467
Saudi Arabia,SAU,"Apr 15, 2020",12.792
Saudi Arabia,SAU,"Apr 16, 2020",13.40467
Saudi Arabia,SAU,"Apr 17, 2020",13.845
Saudi Arabia,SAU,"Apr 18, 2020",16.976
Saudi Arabia,SAU,"Apr 19, 2020",23.09433
Saudi Arabia,SAU,"Apr 20, 2020",28.552
Saudi Arabia,SAU,"Apr 21, 2020",31.999
Saudi Arabia,SAU,"Apr 22, 2020",32.14267
Saudi Arabia,SAU,"Apr 23, 2020",32.65
Saudi Arabia,SAU,"Apr 24, 2020",32.99467
Saudi Arabia,SAU,"Apr 25, 2020",33.234
Saudi Arabia,SAU,"Apr 26, 2020",33.77033
Saudi Arabia,SAU,"Apr 27, 2020",34.39267
Saudi Arabia,SAU,"Apr 28, 2020",35.51267
Saudi Arabia,SAU,"Apr 29, 2020",36.17333
Saudi Arabia,SAU,"Apr 30, 2020",37.15
Saudi Arabia,SAU,"May 1, 2020",37.74367
Saudi Arabia,SAU,"May 2, 2020",38.49033
Saudi Arabia,SAU,"May 3, 2020",38.84433
Saudi Arabia,SAU,"May 4, 2020",40.769
Saudi Arabia,SAU,"May 5, 2020",43.651
Saudi Arabia,SAU,"May 6, 2020",45.882
Saudi Arabia,SAU,"May 7, 2020",47.17467
Saudi Arabia,SAU,"May 8, 2020",48.59167
Saudi Arabia,SAU,"May 9, 2020",49.60667
Saudi Arabia,SAU,"May 10, 2020",49.76933
Saudi Arabia,SAU,"May 11, 2020",50.909
Saudi Arabia,SAU,"May 12, 2020",53.44633
Saudi Arabia,SAU,"May 13, 2020",55.42833
Saudi Arabia,SAU,"May 14, 2020",55.36133
Saudi Arabia,SAU,"May 15, 2020",56.06033
Saudi Arabia,SAU,"May 16, 2020",59.852
Saudi Arabia,SAU,"May 17, 2020",68.80433
Saudi Arabia,SAU,"May 18, 2020",75.47767
Saudi Arabia,SAU,"May 19, 2020",78.216
Saudi Arabia,SAU,"May 20, 2020",75.04667
Saudi Arabia,SAU,"May 21, 2020",74.616
Saudi Arabia,SAU,"May 22, 2020",74.032
Saudi Arabia,SAU,"May 23, 2020",75.30533
Saudi Arabia,SAU,"May 24, 2020",72.921
Saudi Arabia,SAU,"May 25, 2020",71.64733
Saudi Arabia,SAU,"May 26, 2020",67.75067
Saudi Arabia,SAU,"May 27, 2020",62.858
Saudi Arabia,SAU,"May 28, 2020",57.26633
Saudi Arabia,SAU,"May 29, 2020",51.60767
Saudi Arabia,SAU,"May 30, 2020",48.25667
Saudi Arabia,SAU,"May 31, 2020",46.37067
Saudi Arabia,SAU,"Jun 1, 2020",48.60133
Saudi Arabia,SAU,"Jun 2, 2020",51.47367
Saudi Arabia,SAU,"Jun 3, 2020",53.877
Saudi Arabia,SAU,"Jun 4, 2020",56.692
Saudi Arabia,SAU,"Jun 5, 2020",57.592
Saudi Arabia,SAU,"Jun 6, 2020",64.50467
Saudi Arabia,SAU,"Jun 7, 2020",73.60067
Saudi Arabia,SAU,"Jun 8, 2020",83.84567
Saudi Arabia,SAU,"Jun 9, 2020",91.295
Saudi Arabia,SAU,"Jun 10, 2020",92.894
Saudi Arabia,SAU,"Jun 11, 2020",99.32833
Saudi Arabia,SAU,"Jun 12, 2020",102.81333
Saudi Arabia,SAU,"Jun 13, 2020",108.87433
Saudi Arabia,SAU,"Jun 14, 2020",105.51367
Saudi Arabia,SAU,"Jun 15, 2020",110.301
Saudi Arabia,SAU,"Jun 16, 2020",115.91167
Saudi Arabia,SAU,"Jun 17, 2020",124.53833
Saudi Arabia,SAU,"Jun 18, 2020",131.10667
Saudi Arabia,SAU,"Jun 19, 2020",133.50033
Saudi Arabia,SAU,"Jun 20, 2020",133.826
Saudi Arabia,SAU,"Jun 21, 2020",124.462
Saudi Arabia,SAU,"Jun 22, 2020",111.268
Saudi Arabia,SAU,"Jun 23, 2020",102.574
Saudi Arabia,SAU,"Jun 24, 2020",94.895
Saudi Arabia,SAU,"Jun 25, 2020",92.444
Saudi Arabia,SAU,"Jun 26, 2020",92.243
Saudi Arabia,SAU,"Jun 27, 2020",99.89333
Saudi Arabia,SAU,"Jun 28, 2020",107.59133
Saudi Arabia,SAU,"Jun 29, 2020",113.499
Saudi Arabia,SAU,"Jun 30, 2020",113.54667
Saudi Arabia,SAU,"Jul 1, 2020",117.951
Saudi Arabia,SAU,"Jul 2, 2020",112.33067
Saudi Arabia,SAU,"Jul 3, 2020",106.969
Saudi Arabia,SAU,"Jul 4, 2020",105.11167
Senegal,SEN,"Mar 3, 2020",0.06
Senegal,SEN,"Mar 4, 2020",0.06
Senegal,SEN,"Mar 5, 2020",0.0895
Senegal,SEN,"Mar 6, 2020",0.0895
Senegal,SEN,"Mar 7, 2020",0.0895
Senegal,SEN,"Mar 8, 2020",0.06
Senegal,SEN,"Mar 13, 2020",0.119
Senegal,SEN,"Mar 14, 2020",0.4475
Senegal,SEN,"Mar 15, 2020",0.338
Senegal,SEN,"Mar 16, 2020",0.398
Senegal,SEN,"Mar 17, 2020",0.15933
Senegal,SEN,"Mar 18, 2020",0.19933
Senegal,SEN,"Mar 19, 2020",0.19933
Senegal,SEN,"Mar 20, 2020",0.17933
Senegal,SEN,"Mar 21, 2020",0.31867
Senegal,SEN,"Mar 22, 2020",0.39833
Senegal,SEN,"Mar 23, 2020",0.61733
Senegal,SEN,"Mar 24, 2020",0.63733
Senegal,SEN,"Mar 25, 2020",0.59733
Senegal,SEN,"Mar 26, 2020",0.637
Senegal,SEN,"Mar 27, 2020",0.51733
Senegal,SEN,"Mar 28, 2020",0.65667
Senegal,SEN,"Mar 29, 2020",0.617
Senegal,SEN,"Mar 30, 2020",0.73667
Senegal,SEN,"Mar 31, 2020",0.856
Senegal,SEN,"Apr 1, 2020",0.89567
Senegal,SEN,"Apr 2, 2020",0.95533
Senegal,SEN,"Apr 3, 2020",0.657
Senegal,SEN,"Apr 4, 2020",0.63733
Senegal,SEN,"Apr 5, 2020",0.57767
Senegal,SEN,"Apr 6, 2020",0.53767
Senegal,SEN,"Apr 7, 2020",0.37833
Senegal,SEN,"Apr 8, 2020",0.35833
Senegal,SEN,"Apr 9, 2020",0.438
Senegal,SEN,"Apr 10, 2020",0.47767
Senegal,SEN,"Apr 11, 2020",0.55733
Senegal,SEN,"Apr 12, 2020",0.67667
Senegal,SEN,"Apr 13, 2020",0.597
Senegal,SEN,"Apr 14, 2020",0.51733
Senegal,SEN,"Apr 15, 2020",0.418
Senegal,SEN,"Apr 16, 2020",0.677
Senegal,SEN,"Apr 17, 2020",0.876
Senegal,SEN,"Apr 18, 2020",0.856
Senegal,SEN,"Apr 19, 2020",0.71667
Senegal,SEN,"Apr 20, 2020",0.637
Senegal,SEN,"Apr 21, 2020",0.69667
Senegal,SEN,"Apr 22, 2020",1.234
Senegal,SEN,"Apr 23, 2020",1.493
Senegal,SEN,"Apr 24, 2020",2.03067
Senegal,SEN,"Apr 25, 2020",2.648
Senegal,SEN,"Apr 26, 2020",3.42433
Senegal,SEN,"Apr 27, 2020",3.82233
Senegal,SEN,"Apr 28, 2020",3.78233
Senegal,SEN,"Apr 29, 2020",4.16067
Senegal,SEN,"Apr 30, 2020",4.20067
Senegal,SEN,"May 1, 2020",3.942
Senegal,SEN,"May 2, 2020",4.00167
Senegal,SEN,"May 3, 2020",4.63867
Senegal,SEN,"May 4, 2020",4.957
Senegal,SEN,"May 5, 2020",4.917
Senegal,SEN,"May 6, 2020",4.26
Senegal,SEN,"May 7, 2020",4.99667
Senegal,SEN,"May 8, 2020",4.39967
Senegal,SEN,"May 9, 2020",4.41967
Senegal,SEN,"May 10, 2020",4.00167
Senegal,SEN,"May 11, 2020",4.32
Senegal,SEN,"May 12, 2020",6.669
Senegal,SEN,"May 13, 2020",7.18667
Senegal,SEN,"May 14, 2020",7.88367
Senegal,SEN,"May 15, 2020",6.03233
Senegal,SEN,"May 16, 2020",6.271
Senegal,SEN,"May 17, 2020",6.45
Senegal,SEN,"May 18, 2020",5.793
Senegal,SEN,"May 19, 2020",4.65833
Senegal,SEN,"May 20, 2020",3.74267
Senegal,SEN,"May 21, 2020",4.65833
Senegal,SEN,"May 22, 2020",5.33533
Senegal,SEN,"May 23, 2020",5.813
Senegal,SEN,"May 24, 2020",5.21567
Senegal,SEN,"May 25, 2020",4.678
Senegal,SEN,"May 26, 2020",4.39933
Senegal,SEN,"May 27, 2020",3.68267
Senegal,SEN,"May 28, 2020",4.101
Senegal,SEN,"May 29, 2020",4.34
Senegal,SEN,"May 30, 2020",5.33567
Senegal,SEN,"May 31, 2020",5.61433
Senegal,SEN,"Jun 1, 2020",5.913
Senegal,SEN,"Jun 2, 2020",6.17167
Senegal,SEN,"Jun 3, 2020",5.99233
Senegal,SEN,"Jun 4, 2020",5.71333
Senegal,SEN,"Jun 5, 2020",5.61367
Senegal,SEN,"Jun 6, 2020",6.35033
Senegal,SEN,"Jun 7, 2020",6.31067
Senegal,SEN,"Jun 8, 2020",6.11167
Senegal,SEN,"Jun 9, 2020",5.415
Senegal,SEN,"Jun 10, 2020",5.31533
Senegal,SEN,"Jun 11, 2020",6.21133
Senegal,SEN,"Jun 12, 2020",6.60933
Senegal,SEN,"Jun 13, 2020",6.66933
Senegal,SEN,"Jun 14, 2020",7.08733
Senegal,SEN,"Jun 15, 2020",6.58967
Senegal,SEN,"Jun 16, 2020",6.41033
Senegal,SEN,"Jun 17, 2020",4.997
Senegal,SEN,"Jun 18, 2020",5.55433
Senegal,SEN,"Jun 19, 2020",6.01233
Senegal,SEN,"Jun 20, 2020",7.804
Senegal,SEN,"Jun 21, 2020",7.34633
Senegal,SEN,"Jun 22, 2020",8.222
Senegal,SEN,"Jun 23, 2020",6.58933
Senegal,SEN,"Jun 24, 2020",5.89233
Senegal,SEN,"Jun 25, 2020",4.79767
Senegal,SEN,"Jun 26, 2020",5.23567
Senegal,SEN,"Jun 27, 2020",6.37033
Senegal,SEN,"Jun 28, 2020",6.56933
Senegal,SEN,"Jun 29, 2020",7.02733
Senegal,SEN,"Jun 30, 2020",6.84833
Senegal,SEN,"Jul 1, 2020",6.64933
Senegal,SEN,"Jul 2, 2020",6.74867
Senegal,SEN,"Jul 3, 2020",7.087
Senegal,SEN,"Jul 4, 2020",7.38567
Serbia,SRB,"Mar 7, 2020",0.147
Serbia,SRB,"Mar 8, 2020",0.147
Serbia,SRB,"Mar 9, 2020",0.147
Serbia,SRB,"Mar 11, 2020",0.588
Serbia,SRB,"Mar 12, 2020",1.249
Serbia,SRB,"Mar 13, 2020",1.12667
Serbia,SRB,"Mar 14, 2020",1.76333
Serbia,SRB,"Mar 15, 2020",1.37167
Serbia,SRB,"Mar 16, 2020",1.51867
Serbia,SRB,"Mar 17, 2020",0.784
Serbia,SRB,"Mar 18, 2020",1.27367
Serbia,SRB,"Mar 19, 2020",1.91033
Serbia,SRB,"Mar 20, 2020",3.38
Serbia,SRB,"Mar 21, 2020",3.08633
Serbia,SRB,"Mar 22, 2020",2.69433
Serbia,SRB,"Mar 23, 2020",3.037
Serbia,SRB,"Mar 24, 2020",4.26167
Serbia,SRB,"Mar 25, 2020",4.89867
Serbia,SRB,"Mar 26, 2020",5.63367
Serbia,SRB,"Mar 27, 2020",7.936
Serbia,SRB,"Mar 28, 2020",10.18933
Serbia,SRB,"Mar 29, 2020",17.43933
Serbia,SRB,"Mar 30, 2020",17.48833
Serbia,SRB,"Mar 31, 2020",13.91233
Serbia,SRB,"Apr 1, 2020",11.806
Serbia,SRB,"Apr 2, 2020",15.627
Serbia,SRB,"Apr 3, 2020",21.06467
Serbia,SRB,"Apr 4, 2020",28.21667
Serbia,SRB,"Apr 5, 2020",27.62867
Serbia,SRB,"Apr 6, 2020",36.103
Serbia,SRB,"Apr 7, 2020",35.466
Serbia,SRB,"Apr 8, 2020",40.31567
Serbia,SRB,"Apr 9, 2020",37.13167
Serbia,SRB,"Apr 10, 2020",32.674
Serbia,SRB,"Apr 11, 2020",32.233
Serbia,SRB,"Apr 12, 2020",34.97633
Serbia,SRB,"Apr 13, 2020",37.37667
Serbia,SRB,"Apr 14, 2020",46.48833
Serbia,SRB,"Apr 15, 2020",53.15033
Serbia,SRB,"Apr 16, 2020",60.89
Serbia,SRB,"Apr 17, 2020",61.91867
Serbia,SRB,"Apr 18, 2020",60.00833
Serbia,SRB,"Apr 19, 2020",54.914
Serbia,SRB,"Apr 20, 2020",48.98667
Serbia,SRB,"Apr 21, 2020",46.04733
Serbia,SRB,"Apr 22, 2020",43.89167
Serbia,SRB,"Apr 23, 2020",38.993
Serbia,SRB,"Apr 24, 2020",31.645
Serbia,SRB,"Apr 25, 2020",29.049
Serbia,SRB,"Apr 26, 2020",32.576
Serbia,SRB,"Apr 27, 2020",37.52367
Serbia,SRB,"Apr 28, 2020",38.79733
Serbia,SRB,"Apr 29, 2020",35.17233
Serbia,SRB,"Apr 30, 2020",33.409
Serbia,SRB,"May 1, 2020",35.956
Serbia,SRB,"May 2, 2020",34.68233
Serbia,SRB,"May 3, 2020",31.25333
Serbia,SRB,"May 4, 2020",22.289
Serbia,SRB,"May 5, 2020",17.24333
Serbia,SRB,"May 6, 2020",15.43067
Serbia,SRB,"May 7, 2020",16.01833
Serbia,SRB,"May 8, 2020",14.255
Serbia,SRB,"May 9, 2020",13.03033
Serbia,SRB,"May 10, 2020",11.80567
Serbia,SRB,"May 11, 2020",13.03033
Serbia,SRB,"May 12, 2020",11.41367
Serbia,SRB,"May 13, 2020",10.336
Serbia,SRB,"May 14, 2020",8.86633
Serbia,SRB,"May 15, 2020",9.69933
Serbia,SRB,"May 16, 2020",9.55233
Serbia,SRB,"May 17, 2020",9.84633
Serbia,SRB,"May 18, 2020",11.56067
Serbia,SRB,"May 19, 2020",12.78533
Serbia,SRB,"May 20, 2020",11.60967
Serbia,SRB,"May 21, 2020",10.924
Serbia,SRB,"May 22, 2020",10.77733
Serbia,SRB,"May 23, 2020",14.25533
Serbia,SRB,"May 24, 2020",12.68767
Serbia,SRB,"May 25, 2020",11.75667
Serbia,SRB,"May 26, 2020",8.27867
Serbia,SRB,"May 27, 2020",6.61333
Serbia,SRB,"May 28, 2020",5.68267
Serbia,SRB,"May 29, 2020",5.24167
Serbia,SRB,"May 30, 2020",6.22133
Serbia,SRB,"May 31, 2020",5.19267
Serbia,SRB,"Jun 1, 2020",5.48667
Serbia,SRB,"Jun 2, 2020",3.723
Serbia,SRB,"Jun 3, 2020",3.576
Serbia,SRB,"Jun 4, 2020",5.43733
Serbia,SRB,"Jun 5, 2020",6.907
Serbia,SRB,"Jun 6, 2020",10.434
Serbia,SRB,"Jun 7, 2020",10.679
Serbia,SRB,"Jun 8, 2020",12.34467
Serbia,SRB,"Jun 9, 2020",11.218
Serbia,SRB,"Jun 10, 2020",10.973
Serbia,SRB,"Jun 11, 2020",10.189
Serbia,SRB,"Jun 12, 2020",10.091
Serbia,SRB,"Jun 13, 2020",10.287
Serbia,SRB,"Jun 14, 2020",10.777
Serbia,SRB,"Jun 15, 2020",10.18933
Serbia,SRB,"Jun 16, 2020",9.40567
Serbia,SRB,"Jun 17, 2020",8.573
Serbia,SRB,"Jun 18, 2020",10.38533
Serbia,SRB,"Jun 19, 2020",12.19767
Serbia,SRB,"Jun 20, 2020",13.863
Serbia,SRB,"Jun 21, 2020",13.765
